img_idx,IoU_bg,IoU_pet,mIoU,Dice_bg,Dice_pet,mDice
411,0.08651514431057364,0.37924293584442015,0.23287904007749688,0.15925253276698703,0.5499291328430616,0.3545908328050243
412,0.1547936552493164,0.605971370142158,0.3803825126957372,0.2680888564734917,0.7546477868886521,0.5113683216810718
413,0.06420530960396433,0.18141528742456783,0.12281029851426609,0.12066338896177435,0.3071151852453933,0.21388928710358382
414,0.10355807323465593,0.19215241399987962,0.14785524361726776,0.18768033281858068,0.3223621606488632,0.25502124673372195
415,0.14279829407738975,0.4068876481726156,0.27484297112500267,0.24990988316564552,0.5784223760882621,0.4141661296269538
416,0.0499735589633462,0.5510433587396116,0.3005084588514789,0.09519012843082601,0.7105453959551372,0.4028677621929816
417,0.05793723466228825,0.4649003908705319,0.2614188127664101,0.10952868046237697,0.6347194577431441,0.3721240691027605
418,0.09080066788558268,0.4476734825302726,0.26923707520792767,0.166484437640823,0.6184730022792432,0.3924787199600331
419,0.11250911165305198,0.5482366986084789,0.33037290513076545,0.20226191493546916,0.7082078587869955,0.45523488686123237
420,0.20447019867469066,0.6655951217076247,0.43503266019115766,0.3395189003425314,0.7992279912842611,0.5693734458133963
421,0.18452824563963474,0.5390590772747295,0.3617936614571821,0.3115641122428298,0.7005047242621276,0.5060344182524787
422,0.025876194811047165,0.3353468221551028,0.180611508483075,0.05044701288894459,0.5022617594040325,0.27635438614648855
423,0.07165494318602547,0.4258624810765264,0.24875871213127593,0.13372763993043438,0.5973401877507852,0.3655339138406098
424,0.05247654724153147,0.5368483653371257,0.2946624562893286,0.09972012655116902,0.6986354378811623,0.3991777822161657
425,0.10672309614229732,0.4288997555005234,0.2678114258214104,0.1928632311267413,0.6003216864576841,0.3965924587922127
426,0.13541785105134901,0.4995063516084718,0.3174621013299104,0.23853394752593998,0.6662277236407402,0.4523808355833401
427,0.22139246028634127,0.46686815793553416,0.3441303091109377,0.3625246879851189,0.6365509475542819,0.4995378177697004
428,0.2007360672970538,0.4748877374775909,0.33781190238732234,0.3343550223304704,0.6439645885045623,0.48915980541751636
429,0.11431413728282455,0.336304149755096,0.22530914351896025,0.20517398722333616,0.5033347383029984,0.35425436276316724
430,0.07169937217533075,0.515497372252714,0.29359837221402235,0.13380500919730068,0.6803012419433654,0.407053125570333
